,ID,UPDATE,STATUS,MOTIVE,INTEREST_RATE,AMOUNT,PRODUCT_ID,CAT,TXN,CP,DELIVERY_SCORE,SALES_CHANNEL
316,4424,2019-11-11,,,0,0,1,0,0,0,Sin Puntuación,Servicio al cliente
317,4438,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Servicio al cliente
318,4451,2019-11-11,,,0,0,1,0,0,0,Sin Puntuación,Servicio al cliente
319,4455,2019-11-11,,,0,0,4,0,0,0,Sin Puntuación,Servicio al cliente
320,4484,2019-11-11,,,0,0,1,0,0,0,Sin Puntuación,Servicio al cliente
321,4503,2019-11-11,,,0,0,2,0,0,0,Sin Puntuación,Servicio al cliente
322,4550,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Servicio al cliente
323,4558,2019-11-11,,,0,0,9,0,0,0,Sin Puntuación,Servicio al cliente
324,4573,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Servicio al cliente
325,4582,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Servicio al cliente
326,4592,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Servicio al cliente
327,4601,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Servicio al cliente
328,4623,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Servicio al cliente
329,4642,2019-11-11,,,0,0,1,0,0,0,Sin Puntuación,Servicio al cliente
330,4646,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Servicio al cliente
331,4654,2019-11-11,,,0,0,2,0,0,0,Sin Puntuación,Servicio al cliente
332,4658,2019-11-11,,,0,0,10,0,0,0,Sin Puntuación,Servicio al cliente
333,4673,2019-11-11,,,0,0,7,0,0,0,Sin Puntuación,Servicio al cliente
334,4676,2019-11-11,,,0,0,10,0,0,0,Sin Puntuación,Servicio al cliente
335,4695,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Servicio al cliente
336,4707,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Servicio al cliente
337,4718,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Servicio al cliente
338,4734,2019-11-11,,,0,0,2,0,0,0,Sin Puntuación,Servicio al cliente
339,4740,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Servicio al cliente
340,4749,2019-11-11,,,0,0,10,0,0,0,Sin Puntuación,Servicio al cliente
341,4756,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Servicio al cliente
342,4780,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Servicio al cliente
343,4798,2019-11-11,,,0,0,2,0,0,0,Sin Puntuación,Servicio al cliente
344,4817,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Servicio al cliente
345,4820,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Servicio al cliente
346,4841,2019-11-11,,,0,0,6,0,0,0,Sin Puntuación,Servicio al cliente
347,4852,2019-11-11,,,0,0,4,0,0,0,Sin Puntuación,Servicio al cliente
348,4860,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Servicio al cliente
349,4878,2019-11-11,,,0,0,7,0,0,0,Sin Puntuación,Servicio al cliente
350,4901,2019-11-11,,,0,0,10,0,0,0,Sin Puntuación,Servicio al cliente
351,4909,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Servicio al cliente
352,4916,2019-11-11,,,0,0,4,0,0,0,Sin Puntuación,Servicio al cliente
353,4928,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Servicio al cliente
354,4953,2019-11-11,,,0,0,9,0,0,0,Sin Puntuación,Servicio al cliente
355,4969,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Servicio al cliente
356,4972,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Servicio al cliente
357,4982,2019-11-11,,,0,0,6,0,0,0,Sin Puntuación,Servicio al cliente
358,4993,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Servicio al cliente
359,78,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Operaciones
360,81,2019-11-11,,,0,0,9,0,0,0,Sin Puntuación,Operaciones
361,116,2019-11-11,,,0,0,6,0,0,0,Sin Puntuación,Operaciones
362,133,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Operaciones
363,174,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Operaciones
364,181,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Operaciones
365,196,2019-11-11,,,0,0,1,0,0,0,Sin Puntuación,Operaciones
366,205,2019-11-11,,,0,0,1,0,0,0,Sin Puntuación,Operaciones
367,208,2019-11-11,,,0,0,7,0,0,0,Sin Puntuación,Operaciones
368,252,2019-11-11,,,0,0,4,0,0,0,Sin Puntuación,Operaciones
369,257,2019-11-11,,,0,0,9,0,0,0,Sin Puntuación,Operaciones
370,266,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Operaciones
371,277,2019-11-11,,,0,0,10,0,0,0,Sin Puntuación,Operaciones
372,302,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Operaciones
373,305,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Operaciones
374,325,2019-11-11,,,0,0,4,0,0,0,Sin Puntuación,Operaciones
375,340,2019-11-11,,,0,0,1,0,0,0,Sin Puntuación,Operaciones
376,401,2019-11-11,,,0,0,10,0,0,0,Sin Puntuación,Operaciones
377,436,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Operaciones
378,439,2019-11-11,,,0,0,9,0,0,0,Sin Puntuación,Operaciones
379,443,2019-11-11,,,0,0,10,0,0,0,Sin Puntuación,Operaciones
380,468,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Operaciones
381,490,2019-11-11,,,0,0,1,0,0,0,Sin Puntuación,Operaciones
382,506,2019-11-11,,,0,0,10,0,0,0,Sin Puntuación,Operaciones
383,510,2019-11-11,,,0,0,2,0,0,0,Sin Puntuación,Operaciones
384,517,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Operaciones
385,524,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Operaciones
386,555,2019-11-11,,,0,0,1,0,0,0,Sin Puntuación,Operaciones
387,577,2019-11-11,,,0,0,7,0,0,0,Sin Puntuación,Operaciones
388,586,2019-11-11,,,0,0,1,0,0,0,Sin Puntuación,Operaciones
389,612,2019-11-11,,,0,0,10,0,0,0,Sin Puntuación,Operaciones
390,636,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Operaciones
391,649,2019-11-11,,,0,0,2,0,0,0,Sin Puntuación,Operaciones
392,670,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Operaciones
393,682,2019-11-11,,,0,0,2,0,0,0,Sin Puntuación,Operaciones
394,694,2019-11-11,,,0,0,7,0,0,0,Sin Puntuación,Operaciones
395,710,2019-11-11,,,0,0,1,0,0,0,Sin Puntuación,Operaciones
396,715,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Operaciones
397,719,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Operaciones
398,731,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Operaciones
399,784,2019-11-11,,,0,0,9,0,0,0,Sin Puntuación,Operaciones
400,795,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Operaciones
401,798,2019-11-11,,,0,0,1,0,0,0,Sin Puntuación,Operaciones
402,802,2019-11-11,,,0,0,9,0,0,0,Sin Puntuación,Operaciones
403,810,2019-11-11,,,0,0,6,0,0,0,Sin Puntuación,Operaciones
404,821,2019-11-11,,,0,0,10,0,0,0,Sin Puntuación,Operaciones
405,834,2019-11-11,,,0,0,2,0,0,0,Sin Puntuación,Operaciones
406,843,2019-11-11,,,0,0,6,0,0,0,Sin Puntuación,Operaciones
407,872,2019-11-11,,,0,0,9,0,0,0,Sin Puntuación,Operaciones
408,885,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Operaciones
409,888,2019-11-11,,,0,0,4,0,0,0,Sin Puntuación,Operaciones
410,892,2019-11-11,,,0,0,1,0,0,0,Sin Puntuación,Operaciones
411,913,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Operaciones
412,921,2019-11-11,,,0,0,7,0,0,0,Sin Puntuación,Operaciones
413,947,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Operaciones
414,967,2019-11-11,,,0,0,7,0,0,0,Sin Puntuación,Operaciones
415,1005,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Operaciones
416,1021,2019-11-11,,,0,0,1,0,0,0,Sin Puntuación,Operaciones
417,1035,2019-11-11,,,0,0,6,0,0,0,Sin Puntuación,Operaciones
418,1038,2019-11-11,,,0,0,7,0,0,0,Sin Puntuación,Operaciones
419,1068,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Operaciones
420,1072,2019-11-11,,,0,0,6,0,0,0,Sin Puntuación,Operaciones
421,1075,2019-11-11,,,0,0,9,0,0,0,Sin Puntuación,Operaciones
422,1092,2019-11-11,,,0,0,4,0,0,0,Sin Puntuación,Operaciones
423,1124,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Operaciones
424,1130,2019-11-11,,,0,0,10,0,0,0,Sin Puntuación,Operaciones
425,1136,2019-11-11,,,0,0,4,0,0,0,Sin Puntuación,Operaciones
426,1144,2019-11-11,,,0,0,7,0,0,0,Sin Puntuación,Operaciones
427,1150,2019-11-11,,,0,0,9,0,0,0,Sin Puntuación,Operaciones
428,1158,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Operaciones
429,1176,2019-11-11,,,0,0,9,0,0,0,Sin Puntuación,Operaciones
430,1185,2019-11-11,,,0,0,2,0,0,0,Sin Puntuación,Operaciones
431,1208,2019-11-11,,,0,0,1,0,0,0,Sin Puntuación,Operaciones
432,1225,2019-11-11,,,0,0,9,0,0,0,Sin Puntuación,Operaciones
433,1231,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Operaciones
434,1235,2019-11-11,,,0,0,9,0,0,0,Sin Puntuación,Operaciones
435,1247,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Operaciones
436,1280,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Operaciones
437,1321,2019-11-11,,,0,0,4,0,0,0,Sin Puntuación,Operaciones
438,1337,2019-11-11,,,0,0,6,0,0,0,Sin Puntuación,Operaciones
439,1351,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Operaciones
440,1366,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Operaciones
441,1381,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Operaciones
442,1387,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Operaciones
443,1394,2019-11-11,,,0,0,7,0,0,0,Sin Puntuación,Operaciones
444,1416,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Operaciones
445,1419,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Operaciones
446,1425,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Operaciones
447,1471,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Operaciones
448,1509,2019-11-11,,,0,0,6,0,0,0,Sin Puntuación,Operaciones
449,1520,2019-11-11,,,0,0,1,0,0,0,Sin Puntuación,Operaciones
450,1546,2019-11-11,,,0,0,6,0,0,0,Sin Puntuación,Operaciones
451,1575,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Operaciones
452,1585,2019-11-11,,,0,0,2,0,0,0,Sin Puntuación,Operaciones
453,1593,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Operaciones
454,1608,2019-11-11,,,0,0,4,0,0,0,Sin Puntuación,Operaciones
455,1628,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Operaciones
456,1641,2019-11-11,,,0,0,10,0,0,0,Sin Puntuación,Operaciones
457,1668,2019-11-11,,,0,0,9,0,0,0,Sin Puntuación,Operaciones
458,1675,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Operaciones
459,1690,2019-11-11,,,0,0,7,0,0,0,Sin Puntuación,Operaciones
460,1699,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Operaciones
461,1705,2019-11-11,,,0,0,6,0,0,0,Sin Puntuación,Operaciones
462,1732,2019-11-11,,,0,0,10,0,0,0,Sin Puntuación,Operaciones
463,1745,2019-11-11,,,0,0,7,0,0,0,Sin Puntuación,Operaciones
464,1755,2019-11-11,,,0,0,6,0,0,0,Sin Puntuación,Operaciones
465,1770,2019-11-11,,,0,0,10,0,0,0,Sin Puntuación,Operaciones
466,1783,2019-11-11,,,0,0,10,0,0,0,Sin Puntuación,Operaciones
467,1819,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Operaciones
468,1829,2019-11-11,,,0,0,1,0,0,0,Sin Puntuación,Operaciones
469,1833,2019-11-11,,,0,0,2,0,0,0,Sin Puntuación,Operaciones
470,1841,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Operaciones
471,1850,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Operaciones
472,1860,2019-11-11,,,0,0,2,0,0,0,Sin Puntuación,Operaciones
473,1879,2019-11-11,,,0,0,7,0,0,0,Sin Puntuación,Operaciones
474,1901,2019-11-11,,,0,0,7,0,0,0,Sin Puntuación,Operaciones
475,1904,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Operaciones
476,1913,2019-11-11,,,0,0,7,0,0,0,Sin Puntuación,Operaciones
477,1921,2019-11-11,,,0,0,6,0,0,0,Sin Puntuación,Operaciones
478,1926,2019-11-11,,,0,0,9,0,0,0,Sin Puntuación,Operaciones
479,1929,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Operaciones
480,1934,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Operaciones
481,1936,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Operaciones
482,1939,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Operaciones
483,1973,2019-11-11,,,0,0,10,0,0,0,Sin Puntuación,Operaciones
484,1986,2019-11-11,,,0,0,4,0,0,0,Sin Puntuación,Operaciones
485,1991,2019-11-11,,,0,0,10,0,0,0,Sin Puntuación,Operaciones
486,1993,2019-11-11,,,0,0,4,0,0,0,Sin Puntuación,Operaciones
487,2022,2019-11-11,,,0,0,2,0,0,0,Sin Puntuación,Operaciones
488,2025,2019-11-11,,,0,0,7,0,0,0,Sin Puntuación,Operaciones
489,2032,2019-11-11,,,0,0,1,0,0,0,Sin Puntuación,Operaciones
490,2062,2019-11-11,,,0,0,6,0,0,0,Sin Puntuación,Operaciones
491,2084,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Operaciones
492,2089,2019-11-11,,,0,0,10,0,0,0,Sin Puntuación,Operaciones
493,2116,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Operaciones
494,2139,2019-11-11,,,0,0,10,0,0,0,Sin Puntuación,Operaciones
495,2148,2019-11-11,,,0,0,4,0,0,0,Sin Puntuación,Operaciones
496,2153,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Operaciones
497,2177,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Operaciones
498,2214,2019-11-11,,,0,0,10,0,0,0,Sin Puntuación,Operaciones
499,2218,2019-11-11,,,0,0,9,0,0,0,Sin Puntuación,Operaciones
500,2224,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Operaciones
501,2227,2019-11-11,,,0,0,9,0,0,0,Sin Puntuación,Operaciones
502,2229,2019-11-11,,,0,0,4,0,0,0,Sin Puntuación,Operaciones
503,2269,2019-11-11,,,0,0,2,0,0,0,Sin Puntuación,Operaciones
504,2290,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Operaciones
505,2298,2019-11-11,,,0,0,1,0,0,0,Sin Puntuación,Operaciones
506,2315,2019-11-11,,,0,0,1,0,0,0,Sin Puntuación,Operaciones
507,2345,2019-11-11,,,0,0,2,0,0,0,Sin Puntuación,Operaciones
508,2371,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Operaciones
509,2377,2019-11-11,,,0,0,1,0,0,0,Sin Puntuación,Operaciones
510,2386,2019-11-11,,,0,0,10,0,0,0,Sin Puntuación,Operaciones
511,2406,2019-11-11,,,0,0,10,0,0,0,Sin Puntuación,Operaciones
512,2421,2019-11-11,,,0,0,9,0,0,0,Sin Puntuación,Operaciones
513,2436,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Operaciones
514,2447,2019-11-11,,,0,0,10,0,0,0,Sin Puntuación,Operaciones
515,2467,2019-11-11,,,0,0,2,0,0,0,Sin Puntuación,Operaciones
516,2480,2019-11-11,,,0,0,2,0,0,0,Sin Puntuación,Operaciones
517,2486,2019-11-11,,,0,0,6,0,0,0,Sin Puntuación,Operaciones
518,2501,2019-11-11,,,0,0,2,0,0,0,Sin Puntuación,Operaciones
519,2508,2019-11-11,,,0,0,1,0,0,0,Sin Puntuación,Operaciones
520,2527,2019-11-11,,,0,0,10,0,0,0,Sin Puntuación,Operaciones
521,2530,2019-11-11,,,0,0,9,0,0,0,Sin Puntuación,Operaciones
522,2549,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Operaciones
523,2556,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Operaciones
524,2570,2019-11-11,,,0,0,7,0,0,0,Sin Puntuación,Operaciones
525,2600,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Operaciones
526,2630,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Operaciones
527,2638,2019-11-11,,,0,0,4,0,0,0,Sin Puntuación,Operaciones
528,2654,2019-11-11,,,0,0,7,0,0,0,Sin Puntuación,Operaciones
529,2689,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Operaciones
530,2694,2019-11-11,,,0,0,1,0,0,0,Sin Puntuación,Operaciones
531,2702,2019-11-11,,,0,0,6,0,0,0,Sin Puntuación,Operaciones
532,2716,2019-11-11,,,0,0,4,0,0,0,Sin Puntuación,Operaciones
533,2728,2019-11-11,,,0,0,6,0,0,0,Sin Puntuación,Operaciones
534,2738,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Operaciones
535,2746,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Operaciones
536,2753,2019-11-11,,,0,0,6,0,0,0,Sin Puntuación,Operaciones
537,2755,2019-11-11,,,0,0,9,0,0,0,Sin Puntuación,Operaciones
538,2772,2019-11-11,,,0,0,1,0,0,0,Sin Puntuación,Operaciones
539,2778,2019-11-11,,,0,0,1,0,0,0,Sin Puntuación,Operaciones
540,2821,2019-11-11,,,0,0,2,0,0,0,Sin Puntuación,Operaciones
541,2829,2019-11-11,,,0,0,1,0,0,0,Sin Puntuación,Operaciones
542,2840,2019-11-11,,,0,0,4,0,0,0,Sin Puntuación,Operaciones
543,2849,2019-11-11,,,0,0,10,0,0,0,Sin Puntuación,Operaciones
544,2877,2019-11-11,,,0,0,1,0,0,0,Sin Puntuación,Operaciones
545,2889,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Operaciones
546,2906,2019-11-11,,,0,0,10,0,0,0,Sin Puntuación,Operaciones
547,2919,2019-11-11,,,0,0,7,0,0,0,Sin Puntuación,Operaciones
548,2924,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Operaciones
549,2953,2019-11-11,,,0,0,2,0,0,0,Sin Puntuación,Operaciones
550,2955,2019-11-11,,,0,0,10,0,0,0,Sin Puntuación,Operaciones
551,2959,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Operaciones
552,2974,2019-11-11,,,0,0,7,0,0,0,Sin Puntuación,Operaciones
553,2992,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Operaciones
554,3009,2019-11-11,,,0,0,7,0,0,0,Sin Puntuación,Operaciones
555,3021,2019-11-11,,,0,0,10,0,0,0,Sin Puntuación,Operaciones
556,3036,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Operaciones
557,3056,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Operaciones
558,3070,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Operaciones
559,3115,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Operaciones
560,3120,2019-11-11,,,0,0,2,0,0,0,Sin Puntuación,Operaciones
561,3128,2019-11-11,,,0,0,2,0,0,0,Sin Puntuación,Operaciones
562,3133,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Operaciones
563,3146,2019-11-11,,,0,0,7,0,0,0,Sin Puntuación,Operaciones
564,3151,2019-11-11,,,0,0,10,0,0,0,Sin Puntuación,Operaciones
565,3162,2019-11-11,,,0,0,4,0,0,0,Sin Puntuación,Operaciones
566,3176,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Operaciones
567,3186,2019-11-11,,,0,0,2,0,0,0,Sin Puntuación,Operaciones
568,3199,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Operaciones
569,3204,2019-11-11,,,0,0,9,0,0,0,Sin Puntuación,Operaciones
570,3213,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Operaciones
571,3227,2019-11-11,,,0,0,1,0,0,0,Sin Puntuación,Operaciones
572,3234,2019-11-11,,,0,0,6,0,0,0,Sin Puntuación,Operaciones
573,3246,2019-11-11,,,0,0,10,0,0,0,Sin Puntuación,Operaciones
574,3250,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Operaciones
575,3256,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Operaciones
576,3262,2019-11-11,,,0,0,2,0,0,0,Sin Puntuación,Operaciones
577,3270,2019-11-11,,,0,0,7,0,0,0,Sin Puntuación,Operaciones
578,3315,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Operaciones
579,3325,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Operaciones
580,3332,2019-11-11,,,0,0,10,0,0,0,Sin Puntuación,Operaciones
581,3348,2019-11-11,,,0,0,7,0,0,0,Sin Puntuación,Operaciones
582,3355,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Operaciones
583,3375,2019-11-11,,,0,0,1,0,0,0,Sin Puntuación,Operaciones
584,3388,2019-11-11,,,0,0,9,0,0,0,Sin Puntuación,Operaciones
585,3394,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Operaciones
586,3401,2019-11-11,,,0,0,6,0,0,0,Sin Puntuación,Operaciones
587,3417,2019-11-11,,,0,0,1,0,0,0,Sin Puntuación,Operaciones
588,3425,2019-11-11,,,0,0,9,0,0,0,Sin Puntuación,Operaciones
589,3445,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Operaciones
590,3451,2019-11-11,,,0,0,7,0,0,0,Sin Puntuación,Operaciones
591,3457,2019-11-11,,,0,0,10,0,0,0,Sin Puntuación,Operaciones
592,3462,2019-11-11,,,0,0,9,0,0,0,Sin Puntuación,Operaciones
593,3466,2019-11-11,,,0,0,6,0,0,0,Sin Puntuación,Operaciones
594,3473,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Operaciones
595,3478,2019-11-11,,,0,0,10,0,0,0,Sin Puntuación,Operaciones
596,3482,2019-11-11,,,0,0,9,0,0,0,Sin Puntuación,Operaciones
597,3485,2019-11-11,,,0,0,2,0,0,0,Sin Puntuación,Operaciones
598,3493,2019-11-11,,,0,0,10,0,0,0,Sin Puntuación,Operaciones
599,3507,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Operaciones
600,3519,2019-11-11,,,0,0,2,0,0,0,Sin Puntuación,Operaciones
601,3523,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Operaciones
602,3538,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Operaciones
603,3560,2019-11-11,,,0,0,9,0,0,0,Sin Puntuación,Operaciones
604,3565,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Operaciones
605,3588,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Operaciones
606,3651,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Operaciones
607,3675,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Operaciones
608,3685,2019-11-11,,,0,0,1,0,0,0,Sin Puntuación,Operaciones
609,3697,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Operaciones
610,3712,2019-11-11,,,0,0,7,0,0,0,Sin Puntuación,Operaciones
611,3719,2019-11-11,,,0,0,7,0,0,0,Sin Puntuación,Operaciones
612,3741,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Operaciones
613,3749,2019-11-11,,,0,0,9,0,0,0,Sin Puntuación,Operaciones
614,3763,2019-11-11,,,0,0,10,0,0,0,Sin Puntuación,Operaciones
615,3787,2019-11-11,,,0,0,7,0,0,0,Sin Puntuación,Operaciones
616,3792,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Operaciones
617,3804,2019-11-11,,,0,0,10,0,0,0,Sin Puntuación,Operaciones
618,3812,2019-11-11,,,0,0,4,0,0,0,Sin Puntuación,Operaciones
619,3827,2019-11-11,,,0,0,6,0,0,0,Sin Puntuación,Operaciones
620,3830,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Operaciones
621,3839,2019-11-11,,,0,0,2,0,0,0,Sin Puntuación,Operaciones
622,3848,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Operaciones
623,3857,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Operaciones
624,3863,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Operaciones
625,3874,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Operaciones
626,3897,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Operaciones
627,3899,2019-11-11,,,0,0,10,0,0,0,Sin Puntuación,Operaciones
628,3911,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Operaciones
629,3946,2019-11-11,,,0,0,7,0,0,0,Sin Puntuación,Operaciones
630,3957,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Operaciones
631,3973,2019-11-11,,,0,0,2,0,0,0,Sin Puntuación,Operaciones
632,3977,2019-11-11,,,0,0,6,0,0,0,Sin Puntuación,Operaciones
633,3981,2019-11-11,,,0,0,10,0,0,0,Sin Puntuación,Operaciones
634,3990,2019-11-11,,,0,0,7,0,0,0,Sin Puntuación,Operaciones
635,4009,2019-11-11,,,0,0,6,0,0,0,Sin Puntuación,Operaciones
636,4012,2019-11-11,,,0,0,7,0,0,0,Sin Puntuación,Operaciones
637,4022,2019-11-11,,,0,0,4,0,0,0,Sin Puntuación,Operaciones
638,4036,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Operaciones
639,4059,2019-11-11,,,0,0,7,0,0,0,Sin Puntuación,Operaciones
640,4079,2019-11-11,,,0,0,9,0,0,0,Sin Puntuación,Operaciones
641,4089,2019-11-11,,,0,0,4,0,0,0,Sin Puntuación,Operaciones
642,4094,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Operaciones
643,4105,2019-11-11,,,0,0,7,0,0,0,Sin Puntuación,Operaciones
644,4124,2019-11-11,,,0,0,9,0,0,0,Sin Puntuación,Operaciones
645,4132,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Operaciones
646,4135,2019-11-11,,,0,0,8,0,0,0,Sin Puntuación,Operaciones
647,4152,2019-11-11,,,0,0,3,0,0,0,Sin Puntuación,Operaciones
648,4160,2019-11-11,,,0,0,2,0,0,0,Sin Puntuación,Operaciones
649,4167,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Operaciones
650,4186,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Operaciones
651,4219,2019-11-11,,,0,0,4,0,0,0,Sin Puntuación,Operaciones
652,4237,2019-11-11,,,0,0,5,0,0,0,Sin Puntuación,Operaciones
